training/avg_reward,training/avg_accuracy,iteration,training/entropy,training/approx_kl,training/grad_norm,training/ent_coef,training/Distillation_loss,test/accuracy_OD_under_T,x_axis/optimization_steps,x_axis/samples_seen,x_axis/samples_collected,x_axis/epochs,training/SPS,training/learning_rate,global_step,Test/Episode Reward Student on OD test,Test/Mean entropy Student on OD test,Test/Accuracy (under Student) on OD test,Test/Mean entropy Teacher (under Student) on OD test
,0.944110456854105,25,-2.205535650253296,0.1484471708536148,24.205942153930664,0.0,0.04300905764102936,,156,39936,3510,39,42,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.9486510269343853,25,-2.204890727996826,0.13320866227149963,23.161542892456055,0.0,0.041790395975112915,,160,40960,3600,40,43,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
-23.860517628636682,0.7169556021690369,25,-1.7787362337112427,8.752951622009277,44.26868438720703,0.0,1.1146914958953857,,164,41984,3690,41,44,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.8108302503824234,25,-1.7272402048110962,4.810534954071045,32.072837829589844,0.0,0.5144037008285522,,168,43008,3780,42,44,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.7510631233453751,25,-1.37503981590271,5.424228668212891,6.823205471038818,0.0,0.5069409608840942,,172,44032,3870,43,45,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.7331866323947906,25,-1.722701072692871,5.165980815887451,31.353618621826172,0.0,0.5534708499908447,,176,45056,3960,44,46,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.7871968597173691,25,-1.5424830913543701,6.1329145431518555,16.85748863220215,0.0,0.6273707747459412,,180,46080,4050,45,47,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.7945201545953751,25,-1.789773941040039,4.421604633331299,25.889148712158203,0.0,0.43941959738731384,,184,47104,4140,46,47,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.820353165268898,25,-1.7628625631332397,4.597030162811279,21.13368034362793,0.0,0.45692944526672363,,188,48128,4230,47,48,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.8398574143648148,25,-2.1071999073028564,2.008510112762451,36.65873718261719,0.0,0.25455912947654724,,192,49152,4320,48,49,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.9026216268539429,25,-2.0155086517333984,2.121753215789795,25.144651412963867,0.0,0.2237764596939087,,196,50176,4410,49,49,0.0003,2250,-96.10960250541766,-2.2693057,-2.0661211198568346,21.696705
,0.8928819447755814,50,-2.109431743621826,1.3147578239440918,29.915407180786133,0.0,0.1782010942697525,0.6642175257205963,200,51200,4500,50,38,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9253125265240669,50,-2.07147479057312,1.070867896080017,20.6831111907959,0.0,0.11811144649982452,,204,52224,4590,51,39,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9333261847496033,50,-2.160078525543213,0.6592444181442261,28.436784744262695,0.0,0.11370200663805008,,208,53248,4680,52,39,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9445689246058464,50,-2.133287191390991,0.6474695205688477,19.556652069091797,0.0,0.09143184125423431,,212,54272,4770,53,40,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9446896128356457,50,-2.183372974395752,0.2842668294906616,15.98178768157959,0.0,0.055888742208480835,,216,55296,4860,54,41,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9361358731985092,50,-2.238248109817505,0.13281460106372833,19.3879337310791,0.0,0.05851900205016136,,220,56320,4950,55,41,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9440106824040413,50,-2.251124143600464,0.06983775645494461,16.217985153198242,0.0,0.04076245799660683,,224,57344,5040,56,42,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9502156265079975,50,-2.2220096588134766,0.07859170436859131,12.006882667541504,0.0,0.028103044256567955,,228,58368,5130,57,43,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9474827721714973,50,-2.2033071517944336,0.07428459823131561,8.032402038574219,0.0,0.019485097378492355,,232,59392,5220,58,43,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9454489573836327,50,-2.209418535232544,0.06530141085386276,13.56838321685791,0.0,0.02778601087629795,,236,60416,5310,59,44,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.942441038787365,50,-2.1976382732391357,0.05251242592930794,9.560264587402344,0.0,0.020025402307510376,,240,61440,5400,60,45,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
-23.81351904480618,0.8067786395549774,50,-1.7377134561538696,7.24782133102417,21.312976837158203,0.0,0.8802445530891418,,244,62464,5490,61,45,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.7048098742961884,50,-1.4958466291427612,4.688024520874023,7.173203945159912,0.0,0.43326643109321594,,248,63488,5580,62,46,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.8100253194570541,50,-1.566866397857666,6.398606300354004,18.593711853027344,0.0,0.6938209533691406,,252,64512,5670,63,47,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.6712309420108795,50,-1.1344020366668701,7.058056831359863,3.6626079082489014,0.0,0.7057998776435852,,256,65536,5760,64,47,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.6303874552249908,50,-1.5682601928710938,5.022781848907471,8.99140453338623,0.0,0.4834250807762146,,260,66560,5850,65,48,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.81048983335495,50,-1.9985671043395996,3.219780206680298,27.052452087402344,0.0,0.37495744228363037,,264,67584,5940,66,49,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.8873360529541969,50,-2.140665292739868,1.908416509628296,31.925161361694336,0.0,0.27897101640701294,,268,68608,6030,67,49,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9170633256435394,50,-2.1932260990142822,2.049175977706909,36.356201171875,0.0,0.35936036705970764,,272,69632,6120,68,50,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.8843782097101212,50,-2.1914849281311035,0.6039864420890808,19.699996948242188,0.0,0.1247854009270668,,276,70656,6210,69,51,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9363723024725914,50,-2.077249526977539,1.2393475770950317,16.535919189453125,0.0,0.1488051414489746,,280,71680,6300,70,51,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9191950112581253,50,-2.066497802734375,1.1645740270614624,14.216556549072266,0.0,0.1305401772260666,,284,72704,6390,71,52,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.919441744685173,50,-2.185950517654419,0.40064752101898193,12.353035926818848,0.0,0.08633259683847427,,288,73728,6480,72,53,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9465330094099045,50,-2.2478482723236084,0.11037734895944595,12.840027809143066,0.0,0.06704939901828766,,292,74752,6570,73,53,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9429600425064564,50,-2.242155075073242,0.0741141214966774,8.733202934265137,0.0,0.049570854753255844,,296,75776,6660,74,54,0.0003,4500,-89.86199199399927,-2.8597918,-1.645394399166107,19.683779
,0.9456468373537064,75,-2.2044506072998047,0.13459838926792145,7.772727966308594,0.0,0.0386718288064003,0.7606011390686035,300,76800,6750,75,44,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9512764848768711,75,-2.1923141479492188,0.13261833786964417,4.399489879608154,0.0,0.026592234149575233,,304,77824,6840,76,44,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9486195258796215,75,-2.280003070831299,0.033137477934360504,10.790888786315918,0.0,0.0301144290715456,,308,78848,6930,77,45,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9501755498349667,75,-2.2236814498901367,0.04704469069838524,6.3597798347473145,0.0,0.016028236597776413,,312,79872,7020,78,45,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9635135158896446,75,-2.248131275177002,0.04991588369011879,17.531953811645508,0.0,0.04044383764266968,,316,80896,7110,79,46,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9450040981173515,75,-2.2262704372406006,0.04344644770026207,9.747082710266113,0.0,0.020276984199881554,,320,81920,7200,80,46,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
-22.465604555511035,0.8540746122598648,75,-2.043280601501465,5.488135814666748,20.23929214477539,0.0,0.7617030143737793,,324,82944,7290,81,47,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.7449684739112854,75,-2.1897952556610107,2.661555051803589,42.681392669677734,0.0,0.500200629234314,,328,83968,7380,82,47,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.898005798459053,75,-1.7104523181915283,3.7817492485046387,13.236006736755371,0.0,0.36182910203933716,,332,84992,7470,83,48,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.7652673572301865,75,-1.6012495756149292,4.118260383605957,5.637247562408447,0.0,0.3697904646396637,,336,86016,7560,84,48,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.7828928679227829,75,-1.4652093648910522,5.1644287109375,5.242215633392334,0.0,0.47941842675209045,,340,87040,7650,85,48,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.7388147413730621,75,-1.676600694656372,4.613635540008545,8.472463607788086,0.0,0.44018059968948364,,344,88064,7740,86,49,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.8415542095899582,75,-1.8114451169967651,3.128343343734741,7.418646335601807,0.0,0.2673359811306,,348,89088,7830,87,49,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.895329937338829,75,-2.1946215629577637,1.2928340435028076,24.923921585083008,0.0,0.21911664307117462,,352,90112,7920,88,50,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9235166311264038,75,-2.443852424621582,0.08551908284425735,36.74607849121094,0.0,0.2199399769306183,,356,91136,8010,89,50,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9622393324971199,75,-2.3786611557006836,0.10828880220651627,23.03189468383789,0.0,0.15177999436855316,,360,92160,8100,90,51,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9480698183178902,75,-2.240797281265259,0.21925023198127747,9.664522171020508,0.0,0.07153309881687164,,364,93184,8190,91,51,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9499897845089436,75,-2.1403234004974365,0.5512202978134155,8.410860061645508,0.0,0.06817946583032608,,368,94208,8280,92,52,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9352870061993599,75,-2.1344826221466064,0.44703835248947144,3.553919553756714,0.0,0.04475073516368866,,372,95232,8370,93,52,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.948075320571661,75,-2.2921628952026367,0.030781466513872147,8.862852096557617,0.0,0.035635195672512054,,376,96256,8460,94,52,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9540938064455986,75,-2.3375298976898193,0.0716695785522461,13.681257247924805,0.0,0.04839203134179115,,380,97280,8550,95,53,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9626646675169468,75,-2.2822189331054688,0.028900017961859703,13.323247909545898,0.0,0.03932546079158783,,384,98304,8640,96,53,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.954099491238594,75,-2.213630199432373,0.0982002392411232,7.7266154289245605,0.0,0.023251473903656006,,388,99328,8730,97,54,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9512429684400558,75,-2.243699312210083,0.07963375002145767,18.56900405883789,0.0,0.053637661039829254,,392,100352,8820,98,54,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9467197433114052,75,-2.221024513244629,0.033652037382125854,5.383025169372559,0.0,0.014256791211664677,,396,101376,8910,99,54,0.0003,6750,-58.75391653874626,-3.0161543,-0.7059193885326386,12.939058
,0.9589263238012791,100,-2.262148380279541,0.020050616934895515,13.437922477722168,0.0,0.0330214686691761,0.6441565245389939,400,102400,9000,100,45,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
-23.827998828201444,0.9604402929544449,100,-2.240753650665283,0.015013032592833042,8.009185791015625,0.0,0.017284592613577843,,404,103424,9090,101,45,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.676840603351593,100,-2.197463035583496,14.95858097076416,92.15086364746094,0.0,2.2935798168182373,,408,104448,9180,102,46,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9215866252779961,100,-2.248533248901367,1.2343939542770386,39.10527420043945,0.0,0.30696162581443787,,412,105472,9270,103,46,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.8354005813598633,100,-1.692350149154663,5.190983295440674,14.32861042022705,0.0,0.5534183979034424,,416,106496,9360,104,46,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.73897585272789,100,-1.5422228574752808,4.51291036605835,5.579902648925781,0.0,0.4071608781814575,,420,107520,9450,105,47,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.8022297620773315,100,-1.6547590494155884,5.324673652648926,11.596039772033691,0.0,0.5384464263916016,,424,108544,9540,106,47,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.7870096117258072,100,-1.5098804235458374,5.587420463562012,5.85090446472168,0.0,0.5379266738891602,,428,109568,9630,107,47,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.798322930932045,100,-1.804813027381897,3.4685347080230713,9.680988311767578,0.0,0.3266254663467407,,432,110592,9720,108,48,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.8733526021242142,100,-1.8690840005874634,2.5600357055664062,9.047563552856445,0.0,0.23268812894821167,,436,111616,9810,109,48,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9004540592432022,100,-2.202921152114868,0.5917250514030457,20.056116104125977,0.0,0.15605193376541138,,440,112640,9900,110,48,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9461235664784908,100,-2.2570343017578125,0.3164806365966797,18.144540786743164,0.0,0.15567396581172943,,444,113664,9990,111,49,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9520643576979637,100,-2.3248772621154785,0.03872527554631233,8.933234214782715,0.0,0.0822596624493599,,448,114688,10080,112,49,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9533543884754181,100,-2.2048556804656982,0.21509210765361786,7.67433500289917,0.0,0.06144757941365242,,452,115712,10170,113,49,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9481346905231476,100,-2.1651294231414795,0.3320857882499695,5.5160956382751465,0.0,0.0447205975651741,,456,116736,10260,114,50,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9468651860952377,100,-2.2093582153320312,0.16253387928009033,7.325506687164307,0.0,0.031857892870903015,,460,117760,10350,115,50,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9510842598974705,100,-2.303971529006958,0.030191486701369286,8.151402473449707,0.0,0.022703124210238457,,464,118784,10440,116,50,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9601042494177818,100,-2.308093547821045,0.0753142237663269,6.301886558532715,0.0,0.020103678107261658,,468,119808,10530,117,50,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9608286954462528,100,-2.2700724601745605,0.016799964010715485,7.222517490386963,0.0,0.018928367644548416,,472,120832,10620,118,50,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.954650055617094,100,-2.2033238410949707,0.06634073704481125,6.131326198577881,0.0,0.021051574498414993,,476,121856,10710,119,51,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.9491208158433437,100,-2.2037813663482666,0.04922304302453995,6.4377899169921875,0.0,0.02008650079369545,,480,122880,10800,120,51,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
-22.82219424043804,0.9465900100767612,100,-2.2245259284973145,0.008051545359194279,2.6289055347442627,0.0,0.01049618236720562,,484,123904,10890,121,51,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.7295102775096893,100,-2.0867908000946045,13.115188598632812,50.10676193237305,0.0,1.9222497940063477,,488,124928,10980,122,52,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.8753317818045616,100,-2.2182304859161377,1.2746860980987549,25.50592803955078,0.0,0.29372403025627136,,492,125952,11070,123,52,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.8544371277093887,100,-1.8757649660110474,4.199130535125732,18.027517318725586,0.0,0.483887255191803,,496,126976,11160,124,52,0.0003,9000,-69.1712316938322,-3.1377673,-0.5188753408193588,13.629926
,0.7683334648609161,125,-1.4511311054229736,5.649240493774414,5.512346267700195,0.0,0.546879768371582,0.8284126192331314,500,128000,11250,125,46,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.7772993296384811,125,-1.6301738023757935,4.620292663574219,4.774037837982178,0.0,0.42819350957870483,,504,129024,11340,126,46,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.8213303536176682,125,-1.7564460039138794,4.9723219871521,11.608328819274902,0.0,0.5070576667785645,,508,130048,11430,127,47,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.8138145804405212,125,-1.6482751369476318,4.441000461578369,6.176857948303223,0.0,0.4055391252040863,,512,131072,11520,128,47,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.8636753112077713,125,-2.025299072265625,2.2182347774505615,14.819928169250488,0.0,0.24314232170581818,,516,132096,11610,129,47,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.9118662849068642,125,-2.0126869678497314,1.9261022806167603,11.808210372924805,0.0,0.2004450559616089,,520,133120,11700,130,47,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
,0.9196406677365303,125,-2.3006174564361572,0.24407996237277985,20.576143264770508,0.0,0.14812833070755005,,524,134144,11790,131,48,0.0003,11250,-58.57985913802264,-2.0003943,-0.18315404944121835,12.78519
