training/avg_reward,training/avg_accuracy,iteration,training/entropy,training/approx_kl,training/grad_norm,training/ent_coef,training/Distillation_loss,test/accuracy_OD_under_T,x_axis/optimization_steps,x_axis/samples_seen,x_axis/samples_collected,x_axis/epochs,training/SPS,training/learning_rate,global_step,Test/Episode Reward Student on OD test,Test/Mean entropy Student on OD test,Test/Accuracy (under Student) on OD test,Test/Mean entropy Teacher (under Student) on OD test
,0.25279897451400757,6650,-1.1016310453414917,0.007835418917238712,0.5616282820701599,0.0,1.07768714427948,,26608,6811648,598680,6652,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.36679840087890625,6650,-1.1739298105239868,0.01180160604417324,0.6174967288970947,0.0,0.9467912912368774,,26612,6812672,598770,6653,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.30869150161743164,6650,-1.1611278057098389,0.012061062268912792,0.5054254531860352,0.0,1.0192809104919434,,26616,6813696,598860,6654,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.35035473108291626,6650,-1.1518089771270752,0.01160698477178812,0.43171626329421997,0.0,1.060335636138916,,26620,6814720,598950,6655,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.3824799060821533,6650,-1.1843514442443848,0.005145953502506018,0.5154328942298889,0.0,0.9606091976165771,,26624,6815744,599040,6656,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.3956470489501953,6650,-1.1617287397384644,0.003197022248059511,0.4519345760345459,0.0,0.9801435470581055,,26628,6816768,599130,6657,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.35130059719085693,6650,-1.158094048500061,0.003847725223749876,0.5100144743919373,0.0,1.0685675144195557,,26632,6817792,599220,6658,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.34952759742736816,6650,-1.170985221862793,0.0038947234861552715,0.45039117336273193,0.0,0.998944878578186,,26636,6818816,599310,6659,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.30404943227767944,6650,-1.1643630266189575,0.004619499668478966,0.4876129627227783,0.0,1.0541263818740845,,26640,6819840,599400,6660,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.3338610529899597,6650,-1.1746814250946045,0.004567196127027273,0.35937032103538513,0.0,0.9973921775817871,,26644,6820864,599490,6661,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.41523313522338867,6650,-1.182346224784851,0.0029057294595986605,0.5122082233428955,0.0,0.9592587351799011,,26648,6821888,599580,6662,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.37408822774887085,6650,-1.1716513633728027,0.0031869818922132254,0.42446085810661316,0.0,1.0238888263702393,,26652,6822912,599670,6663,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.34100592136383057,6650,-1.1774203777313232,0.002994695445522666,0.35734567046165466,0.0,1.0151748657226562,,26656,6823936,599760,6664,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.2841017246246338,6650,-1.1957522630691528,0.003347959602251649,0.4438219368457794,0.0,1.026671290397644,,26660,6824960,599850,6665,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
-62.840878077923485,0.39316028356552124,6650,-1.212619662284851,0.001576224691234529,0.33859574794769287,0.0,0.9341889023780823,,26664,6825984,599940,6666,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.7143635451793671,6650,-1.7234832048416138,0.013553259894251823,5.060935974121094,0.0,0.8594467043876648,,26668,6827008,600030,6667,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.6341457068920135,6650,-1.5437757968902588,0.02549438737332821,1.754318118095398,0.0,0.7422271370887756,,26672,6828032,600120,6668,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.453180730342865,6650,-1.3752919435501099,0.02722843550145626,1.543460488319397,0.0,1.0018877983093262,,26676,6829056,600210,6669,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.2585994601249695,6650,-1.2128496170043945,0.019597025588154793,1.3395847082138062,0.0,1.1270486116409302,,26680,6830080,600300,6670,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.23316943645477295,6650,-1.1707943677902222,0.016372498124837875,1.0625767707824707,0.0,1.194278359413147,,26684,6831104,600390,6671,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.26517778635025024,6650,-1.1480900049209595,0.013776269741356373,0.5810083746910095,0.0,1.202933669090271,,26688,6832128,600480,6672,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.2996399402618408,6650,-1.1758482456207275,0.009809638373553753,0.5025680661201477,0.0,1.2063349485397339,,26692,6833152,600570,6673,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.25379669666290283,6650,-1.1661611795425415,0.006272612605243921,0.529254138469696,0.0,1.2492022514343262,,26696,6834176,600660,6674,47,0.0003,598500,-37.7995087067937,-1.199982,0.6473646898940205,9.537808
,0.22761768102645874,6675,-1.1523369550704956,0.005598185583949089,0.47835609316825867,0.0,1.276758074760437,0.48429591953754425,26700,6835200,600750,6675,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.09869170188903809,6675,-1.1446475982666016,0.003742351895198226,0.9903063774108887,0.0,1.4124281406402588,,26704,6836224,600840,6676,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.17476457357406616,6675,-1.1503684520721436,0.006484332028776407,0.6512595415115356,0.0,1.2257105112075806,,26708,6837248,600930,6677,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.1229257583618164,6675,-1.1338250637054443,0.006357070058584213,0.5368357300758362,0.0,1.1994539499282837,,26712,6838272,601020,6678,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.1229102611541748,6675,-1.1203051805496216,0.006782195996493101,0.4990568459033966,0.0,1.2665702104568481,,26716,6839296,601110,6679,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.18353313207626343,6675,-1.1076089143753052,0.003427160205319524,0.4613511264324188,0.0,1.237743616104126,,26720,6840320,601200,6680,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.2454715371131897,6675,-1.0854471921920776,0.0013804353075101972,0.42048731446266174,0.0,1.2271186113357544,,26724,6841344,601290,6681,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.03431570529937744,6675,-1.0808961391448975,0.0044521973468363285,0.550933837890625,0.0,1.268741250038147,,26728,6842368,601380,6682,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.22919410467147827,6675,-1.070212721824646,0.006062979344278574,0.2931845486164093,0.0,1.1708893775939941,,26732,6843392,601470,6683,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.10938519239425659,6675,-1.0629379749298096,0.003437746549025178,0.47644883394241333,0.0,1.2210885286331177,,26736,6844416,601560,6684,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.13629084825515747,6675,-1.0453482866287231,0.006584967486560345,0.3653286397457123,0.0,1.2146275043487549,,26740,6845440,601650,6685,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
-66.16157206250517,0.07585853338241577,6675,-1.0430028438568115,0.0018407301977276802,0.4294508993625641,0.0,1.211122751235962,,26744,6846464,601740,6686,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.5405650436878204,6675,-1.2373926639556885,0.013505786657333374,1.342705488204956,0.0,0.7966780662536621,,26748,6847488,601830,6687,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.6120766401290894,6675,-1.3168388605117798,0.07012780755758286,1.6834782361984253,0.0,0.7109960913658142,,26752,6848512,601920,6688,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.5015130341053009,6675,-1.3402267694473267,0.06830725818872452,0.7965644001960754,0.0,0.7555548548698425,,26756,6849536,602010,6689,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.3417685031890869,6675,-1.2383477687835693,0.013047531247138977,1.0764517784118652,0.0,1.0133452415466309,,26760,6850560,602100,6690,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.211783766746521,6675,-1.0957392454147339,0.006144492421299219,0.6155097484588623,0.0,1.0973174571990967,,26764,6851584,602190,6691,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.19647496938705444,6675,-1.0396257638931274,0.0027198882307857275,0.6480569243431091,0.0,1.1939448118209839,,26768,6852608,602280,6692,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.19186675548553467,6675,-1.0411750078201294,0.0030779580119997263,0.46481382846832275,0.0,1.1962692737579346,,26772,6853632,602370,6693,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.23244142532348633,6675,-1.074356198310852,0.006685473024845123,0.4797941744327545,0.0,1.090537428855896,,26776,6854656,602460,6694,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.21162402629852295,6675,-1.0891562700271606,0.005809899885207415,0.39401158690452576,0.0,1.1133030652999878,,26780,6855680,602550,6695,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.2981618046760559,6675,-1.1105502843856812,0.0060094925574958324,0.381692498922348,0.0,1.0644277334213257,,26784,6856704,602640,6696,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.352486252784729,6675,-1.1145265102386475,0.0031434681732207537,0.37041518092155457,0.0,1.0436559915542603,,26788,6857728,602730,6697,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.1628134846687317,6675,-1.082533597946167,0.0020668255165219307,0.4534021317958832,0.0,1.144932746887207,,26792,6858752,602820,6698,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.19493615627288818,6675,-1.0836615562438965,0.0026069581508636475,0.42122307419776917,0.0,1.126266598701477,,26796,6859776,602910,6699,47,0.0003,600750,-37.56262215169723,-1.2086494,0.6668252753466369,9.516623
,0.17491531372070312,6700,-1.1247612237930298,0.0022557589691132307,0.3894496560096741,0.0,1.162138819694519,0.4760568171739578,26800,6860800,603000,6700,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2244044542312622,6700,-1.1306473016738892,0.0012769066961482167,0.4554252624511719,0.0,1.1012566089630127,,26804,6861824,603090,6701,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2286781668663025,6700,-1.1297318935394287,0.0017859571380540729,0.32221272587776184,0.0,1.0505633354187012,,26808,6862848,603180,6702,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.12046670913696289,6700,-1.1039760112762451,0.002980913035571575,0.4867681860923767,0.0,1.0565202236175537,,26812,6863872,603270,6703,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2469083070755005,6700,-1.0965644121170044,0.00314501510001719,0.388252854347229,0.0,1.0601292848587036,,26816,6864896,603360,6704,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2373301386833191,6700,-1.090907096862793,0.0012312892358750105,0.4148826599121094,0.0,1.1213470697402954,,26820,6865920,603450,6705,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.22926723957061768,6700,-1.096707820892334,0.0022207912988960743,0.4541403353214264,0.0,1.123938798904419,,26824,6866944,603540,6706,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
-67.94773480258705,0.6047627031803131,6700,-1.4138020277023315,0.01176188699901104,0.7545682191848755,0.0,0.6745690107345581,,26828,6867968,603630,6707,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.7334723472595215,6700,-1.526498794555664,0.04438086599111557,0.6794302463531494,0.0,0.5486816167831421,,26832,6868992,603720,6708,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.5632792115211487,6700,-1.4246840476989746,0.06072297692298889,0.4542098045349121,0.0,0.6781978011131287,,26836,6870016,603810,6709,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.31737059354782104,6700,-1.2580342292785645,0.02754398062825203,0.3691392242908478,0.0,0.8911532163619995,,26840,6871040,603900,6710,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2242107391357422,6700,-1.162484049797058,0.006556699052453041,0.6518187522888184,0.0,1.0516618490219116,,26844,6872064,603990,6711,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2339383363723755,6700,-1.107961893081665,0.003054117551073432,0.5407584309577942,0.0,1.0805470943450928,,26848,6873088,604080,6712,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2553015351295471,6700,-1.1117790937423706,0.002112922491505742,0.4781339764595032,0.0,1.0422754287719727,,26852,6874112,604170,6713,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2540842890739441,6700,-1.1229591369628906,0.002333668526262045,0.4860396981239319,0.0,1.0718989372253418,,26856,6875136,604260,6714,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2644120454788208,6700,-1.1354671716690063,0.002565911738201976,0.3956041932106018,0.0,1.0825830698013306,,26860,6876160,604350,6715,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2898198366165161,6700,-1.1498304605484009,0.0016263889847323298,0.2726673185825348,0.0,1.087075114250183,,26864,6877184,604440,6716,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2280241847038269,6700,-1.1475732326507568,0.002107681706547737,0.46604210138320923,0.0,1.078018069267273,,26868,6878208,604530,6717,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.2872089743614197,6700,-1.1444236040115356,0.003115096827968955,0.49023011326789856,0.0,1.0834977626800537,,26872,6879232,604620,6718,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.3106982707977295,6700,-1.1222765445709229,0.0029607536271214485,0.7231460809707642,0.0,1.1688346862792969,,26876,6880256,604710,6719,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.26252347230911255,6700,-1.118548035621643,0.005914091598242521,0.8743189573287964,0.0,1.2160108089447021,,26880,6881280,604800,6720,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.26758265495300293,6700,-1.0978658199310303,0.00492431316524744,0.7680663466453552,0.0,1.10150146484375,,26884,6882304,604890,6721,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.3289211392402649,6700,-1.10708749294281,0.003618149785324931,0.6882087588310242,0.0,1.1014598608016968,,26888,6883328,604980,6722,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.19741928577423096,6700,-1.1118348836898804,0.005470155272632837,0.5871398448944092,0.0,1.1165711879730225,,26892,6884352,605070,6723,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.24478399753570557,6700,-1.1297295093536377,0.003035965608432889,0.6648112535476685,0.0,1.119377851486206,,26896,6885376,605160,6724,47,0.0003,603000,-37.69615166581314,-1.1465181,0.6886803860217333,9.591279
,0.28689128160476685,6725,-1.1448957920074463,0.0019004673231393099,0.4642879068851471,0.0,1.1436820030212402,0.5665899127721786,26900,6886400,605250,6725,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.3291381597518921,6725,-1.149479866027832,0.0009835452074185014,0.5023054480552673,0.0,1.0766072273254395,,26904,6887424,605340,6726,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
-68.4585596427968,0.49419206380844116,6725,-1.3988044261932373,0.027146147564053535,1.7854058742523193,0.0,0.8897517323493958,,26908,6888448,605430,6727,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.7635970413684845,6725,-1.6934194564819336,0.09360094368457794,3.481529712677002,0.0,0.6010603904724121,,26912,6889472,605520,6728,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.5833086371421814,6725,-1.494545578956604,0.05167700722813606,1.7083561420440674,0.0,0.775818943977356,,26916,6890496,605610,6729,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.342157781124115,6725,-1.2086353302001953,0.014778641983866692,0.9978531002998352,0.0,1.0268455743789673,,26920,6891520,605700,6730,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.29336559772491455,6725,-1.136947751045227,0.01335939485579729,0.9145967960357666,0.0,1.1102551221847534,,26924,6892544,605790,6731,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.27008193731307983,6725,-1.1236467361450195,0.01119825430214405,0.8024716377258301,0.0,1.1145031452178955,,26928,6893568,605880,6732,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.2715632915496826,6725,-1.1204320192337036,0.011611724272370338,0.6378223299980164,0.0,1.1113367080688477,,26932,6894592,605970,6733,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.35302698612213135,6725,-1.1257928609848022,0.008247685618698597,0.5489795207977295,0.0,1.0994797945022583,,26936,6895616,606060,6734,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.241968035697937,6725,-1.1209917068481445,0.0066947308368980885,0.7361950278282166,0.0,1.1673660278320312,,26940,6896640,606150,6735,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.2588648200035095,6725,-1.1438539028167725,0.008980633690953255,0.49862682819366455,0.0,1.1212962865829468,,26944,6897664,606240,6736,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.2894632816314697,6725,-1.1467941999435425,0.006580016575753689,0.5368285775184631,0.0,1.0913162231445312,,26948,6898688,606330,6737,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.39204835891723633,6725,-1.1738018989562988,0.005267966538667679,0.535001814365387,0.0,0.9874128103256226,,26952,6899712,606420,6738,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.4304811358451843,6725,-1.182937502861023,0.006294486578553915,0.4333588182926178,0.0,0.9517227411270142,,26956,6900736,606510,6739,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.4189785122871399,6725,-1.1838589906692505,0.005076942499727011,0.3423432409763336,0.0,0.9875354766845703,,26960,6901760,606600,6740,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.370488703250885,6725,-1.186123251914978,0.0027821375988423824,0.39346402883529663,0.0,1.0776917934417725,,26964,6902784,606690,6741,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.3558991551399231,6725,-1.1922115087509155,0.0019381146412342787,0.7667912840843201,0.0,1.1663211584091187,,26968,6903808,606780,6742,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.36882495880126953,6725,-1.1960777044296265,0.0021570653188973665,0.4964468479156494,0.0,1.1297502517700195,,26972,6904832,606870,6743,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.3904467225074768,6725,-1.1823785305023193,0.004385055974125862,0.4935641586780548,0.0,1.0469207763671875,,26976,6905856,606960,6744,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.40593230724334717,6725,-1.1650193929672241,0.0019201278919354081,0.3973674774169922,0.0,1.0513826608657837,,26980,6906880,607050,6745,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.2888580560684204,6725,-1.164121389389038,0.0029767616651952267,0.4083629548549652,0.0,1.0593266487121582,,26984,6907904,607140,6746,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
-62.90612043080629,0.38079094886779785,6725,-1.272087574005127,0.005953501909971237,0.8899230360984802,0.0,0.9825835824012756,,26988,6908928,607230,6747,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.7883939743041992,6725,-1.7218141555786133,0.06101469695568085,1.772482991218567,0.0,0.5613548755645752,,26992,6909952,607320,6748,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.6466358006000519,6725,-1.5669176578521729,0.05453496798872948,1.2633174657821655,0.0,0.7260971665382385,,26996,6910976,607410,6749,47,0.0003,605250,-37.47690957603925,-1.2020066,0.6828098264709116,10.085413
,0.4336507320404053,6750,-1.34322190284729,0.02186117321252823,0.607980489730835,0.0,0.972327470779419,0.5785877168178558,27000,6912000,607500,6750,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2740544080734253,6750,-1.170515775680542,0.005210117902606726,0.42308947443962097,0.0,1.040091633796692,,27004,6913024,607590,6751,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.26818567514419556,6750,-1.1264121532440186,0.002588715171441436,0.4771624505519867,0.0,1.1385926008224487,,27008,6914048,607680,6752,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2794869542121887,6750,-1.1216834783554077,0.004266990814357996,0.4095692038536072,0.0,1.0471466779708862,,27012,6915072,607770,6753,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.25463688373565674,6750,-1.1429243087768555,0.0019789948128163815,0.528452455997467,0.0,1.114021897315979,,27016,6916096,607860,6754,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2264772653579712,6750,-1.1544380187988281,0.0027354152407497168,0.6889270544052124,0.0,1.1463762521743774,,27020,6917120,607950,6755,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.25835514068603516,6750,-1.1619747877120972,0.004934191703796387,0.5339717268943787,0.0,1.1165813207626343,,27024,6918144,608040,6756,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.3024933338165283,6750,-1.1438846588134766,0.00655065942555666,0.39011019468307495,0.0,1.086818814277649,,27028,6919168,608130,6757,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.24213159084320068,6750,-1.1526236534118652,0.006387045606970787,0.34249693155288696,0.0,1.0656858682632446,,27032,6920192,608220,6758,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.37657254934310913,6750,-1.1700079441070557,0.00233278376981616,0.4415459632873535,0.0,0.9812076091766357,,27036,6921216,608310,6759,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.3267311453819275,6750,-1.1711071729660034,0.001249100430868566,0.45693138241767883,0.0,1.018759846687317,,27040,6922240,608400,6760,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2989811301231384,6750,-1.1878453493118286,0.0018779546953737736,0.3446769118309021,0.0,1.041691541671753,,27044,6923264,608490,6761,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.3057613968849182,6750,-1.20060133934021,0.0019579592626541853,0.35172808170318604,0.0,1.046756386756897,,27048,6924288,608580,6762,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.345986545085907,6750,-1.200010061264038,0.0029705320484936237,0.4228097200393677,0.0,1.065122127532959,,27052,6925312,608670,6763,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2274370789527893,6750,-1.1789233684539795,0.004800781607627869,0.2653759717941284,0.0,1.0513997077941895,,27056,6926336,608760,6764,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.3502243757247925,6750,-1.179748773574829,0.002085639163851738,0.2925262153148651,0.0,1.0279045104980469,,27060,6927360,608850,6765,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.28548216819763184,6750,-1.2028517723083496,0.0006682511884719133,0.5054855942726135,0.0,1.088288426399231,,27064,6928384,608940,6766,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
-62.401811396486536,0.24510574340820312,6750,-1.1682610511779785,0.00412980280816555,0.5136620402336121,0.0,1.169082760810852,,27068,6929408,609030,6767,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.7973671108484268,6750,-1.70461905002594,0.012361500412225723,1.8119412660598755,0.0,0.446268230676651,,27072,6930432,609120,6768,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.7333445250988007,6750,-1.5612088441848755,0.03166326507925987,1.0592246055603027,0.0,0.591072678565979,,27076,6931456,609210,6769,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.5088693201541901,6750,-1.3537293672561646,0.012116361409425735,0.979020893573761,0.0,0.7854271531105042,,27080,6932480,609300,6770,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2981026768684387,6750,-1.2111469507217407,0.010198339819908142,0.9419065117835999,0.0,1.0068848133087158,,27084,6933504,609390,6771,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.2969820499420166,6750,-1.2050745487213135,0.019391266629099846,0.8170902729034424,0.0,1.0502228736877441,,27088,6934528,609480,6772,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.20369881391525269,6750,-1.18804931640625,0.02218187414109707,0.5598592162132263,0.0,1.1312332153320312,,27092,6935552,609570,6773,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.09107625484466553,6750,-1.1832237243652344,0.015982728451490402,0.7686894536018372,0.0,1.256375789642334,,27096,6936576,609660,6774,47,0.0003,607500,-37.473911331240586,-1.2112691,0.6076784756407142,9.546137
,0.09864175319671631,6775,-1.141260027885437,0.009947198443114758,0.814309298992157,0.0,1.2549124956130981,0.6446616902947426,27100,6937600,609750,6775,47,0.0003,609750,-38.57923806239036,-1.1972786,0.6121172256022691,9.70162
,0.3005530834197998,6775,-1.148781180381775,0.0034072312992066145,0.8056707978248596,0.0,1.1535884141921997,,27104,6938624,609840,6776,47,0.0003,609750,-38.57923806239036,-1.1972786,0.6121172256022691,9.70162
,0.253851056098938,6775,-1.1481996774673462,0.0014889882877469063,0.4477788507938385,0.0,1.0937225818634033,,27108,6939648,609930,6777,47,0.0003,609750,-38.57923806239036,-1.1972786,0.6121172256022691,9.70162
,0.1594831943511963,6775,-1.1300126314163208,0.0027391475159674883,0.43908387422561646,0.0,1.1738163232803345,,27112,6940672,610020,6778,47,0.0003,609750,-38.57923806239036,-1.1972786,0.6121172256022691,9.70162
