/home/l.callisti/Distillation/distillation/lib/python3.10/site-packages/gymnasium/wrappers/rendering.py:283: UserWarning: [33mWARN: Overwriting existing videos at /home/l.callisti/Distillation_LunarLander/Final_pipeline/LunarLander/Teacher_files/videos/Teacher_lr_1.00e-04_ent_coef_1.00e-02_Anneal_ent folder (try specifying a different `video_folder` for the `RecordVideo` wrapper if this is not desired)[0m
  logger.warn(
SPS: 1860, Avg rew: 37.41, it: 97/610, n times average reward >= 200: 0/100
SPS: 1858, Avg rew: 53.77, it: 98/610, n times average reward >= 200: 0/100
SPS: 1859, Avg rew: 23.00, it: 99/610, n times average reward >= 200: 0/100
SPS: 1859, Avg rew: 38.97, it: 100/610, n times average reward >= 200: 0/100
SPS: 1858, Avg rew: 29.49, it: 101/610, n times average reward >= 200: 0/100
SPS: 1860, Avg rew: 53.50, it: 102/610, n times average reward >= 200: 0/100
SPS: 1862, Avg rew: 37.90, it: 103/610, n times average reward >= 200: 0/100
SPS: 1863, Avg rew: 59.56, it: 104/610, n times average reward >= 200: 0/100
SPS: 1863, Avg rew: 52.60, it: 105/610, n times average reward >= 200: 0/100
SPS: 1865, Avg rew: 63.27, it: 106/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 44.46, it: 107/610, n times average reward >= 200: 0/100
SPS: 1868, Avg rew: 51.93, it: 108/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 26.82, it: 109/610, n times average reward >= 200: 0/100
SPS: 1865, Avg rew: 37.93, it: 110/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 70.41, it: 111/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 71.81, it: 112/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 72.74, it: 113/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 38.38, it: 114/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 47.17, it: 115/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 44.88, it: 116/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 61.92, it: 117/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 66.18, it: 118/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 22.73, it: 119/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 10.05, it: 120/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 64.24, it: 121/610, n times average reward >= 200: 0/100
SPS: 1868, Avg rew: 51.73, it: 122/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 29.57, it: 123/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 51.15, it: 124/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 30.12, it: 125/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 37.90, it: 126/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 56.91, it: 127/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 29.63, it: 128/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 34.09, it: 129/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 41.38, it: 130/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 33.97, it: 131/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 26.54, it: 132/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 44.84, it: 133/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 32.93, it: 134/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 39.03, it: 135/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 54.22, it: 136/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 8.13, it: 137/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 45.60, it: 138/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 56.10, it: 139/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 65.35, it: 140/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 73.35, it: 141/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 46.13, it: 142/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 64.23, it: 143/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 82.12, it: 144/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 41.08, it: 145/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 76.89, it: 146/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 12.19, it: 147/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 31.87, it: 148/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 48.18, it: 149/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 25.12, it: 150/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 49.91, it: 151/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 25.86, it: 152/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 44.70, it: 153/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 35.17, it: 154/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 63.01, it: 155/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 56.53, it: 156/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 45.62, it: 157/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 20.38, it: 158/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 38.99, it: 159/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 41.03, it: 160/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 39.23, it: 161/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 31.53, it: 162/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 46.12, it: 163/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 60.16, it: 164/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 65.75, it: 165/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 51.57, it: 166/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 42.55, it: 167/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 49.40, it: 168/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 42.63, it: 169/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 59.50, it: 170/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 47.72, it: 171/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 66.85, it: 172/610, n times average reward >= 200: 0/100
SPS: 1876, Avg rew: 73.47, it: 173/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 38.71, it: 174/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 13.47, it: 175/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 46.03, it: 176/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 60.53, it: 177/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 67.43, it: 178/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 26.68, it: 179/610, n times average reward >= 200: 0/100
SPS: 1865, Avg rew: 48.28, it: 180/610, n times average reward >= 200: 0/100
SPS: 1865, Avg rew: 21.68, it: 181/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 43.40, it: 182/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 51.71, it: 183/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 84.00, it: 184/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 65.86, it: 185/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 47.72, it: 186/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 90.62, it: 187/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 42.41, it: 188/610, n times average reward >= 200: 0/100
SPS: 1866, Avg rew: 50.53, it: 189/610, n times average reward >= 200: 0/100
SPS: 1867, Avg rew: 47.32, it: 190/610, n times average reward >= 200: 0/100
SPS: 1868, Avg rew: 79.07, it: 191/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 61.62, it: 192/610, n times average reward >= 200: 0/100
SPS: 1868, Avg rew: 83.21, it: 193/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 28.71, it: 194/610, n times average reward >= 200: 0/100
SPS: 1869, Avg rew: 33.03, it: 195/610, n times average reward >= 200: 0/100
SPS: 1870, Avg rew: 76.29, it: 196/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 48.43, it: 197/610, n times average reward >= 200: 0/100
SPS: 1871, Avg rew: 29.11, it: 198/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 30.36, it: 199/610, n times average reward >= 200: 0/100
SPS: 1872, Avg rew: 38.46, it: 200/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 38.81, it: 201/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 69.06, it: 202/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 75.10, it: 203/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 68.95, it: 204/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 26.72, it: 205/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 70.13, it: 206/610, n times average reward >= 200: 0/100
SPS: 1873, Avg rew: 53.30, it: 207/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 40.92, it: 208/610, n times average reward >= 200: 0/100
SPS: 1874, Avg rew: 72.07, it: 209/610, n times average reward >= 200: 0/100
SPS: 1875, Avg rew: 32.22, it: 210/610, n times average reward >= 200: 0/100
